George Eastman Hall,2100,Office,0,0,,43.0846499,77.6775347
George Eastman Hall,2106,Office,0,0,,43.0846499,77.6775347
George Eastman Hall,2151,Conference Room,,0,,43.0846499,77.6775347
George Eastman Hall,2180,Other,2,0,,43.0846499,77.6775347
George Eastman Hall,2190,Other,1,0,,43.0846499,77.6775347
George Eastman Hall,2210,Off-line Room,14,0,,43.0846499,77.6775347
George Eastman Hall,2348,Conference Room,8,0,,43.0846499,77.6775347
George Eastman Hall,2358,Lab,12,0,,43.0846499,77.6775347
George Eastman Hall,2371,General Purpose Classroom,,11,Mon 04:58 PM [11/06/2017],43.0846499,77.6775347
George Eastman Hall,2372,General Purpose Classroom,26,16,Tue 12:42 PM [08/29/2017],43.0846499,77.6775347
George Eastman Hall,3161,Lab,40,0,,43.0846499,77.6775347
George Eastman Hall,3181,Lab,12,0,,43.0846499,77.6775347
George Eastman Hall,3191,Lab,12,0,,43.0846499,77.6775347
George Eastman Hall,3225,Office,0,0,,43.0846499,77.6775347
George Eastman Hall,3263,Tier II Lab,63,3,,43.0846499,77.6775347
George Eastman Hall,3287,Tier II Lab,54,22,Tue 07:01 PM [08/29/2017],43.0846499,77.6775347
George Eastman Hall,3319,Lab,15,0,,43.0846499,77.6775347
George Eastman Hall,3320,General Purpose Classroom,24,11,Tue 06:23 PM [08/29/2017],43.0846499,77.6775347
George Eastman Hall,3330,General Purpose Classroom,21,11,Thu 05:38 PM [09/21/2017],43.0846499,77.6775347
George Eastman Hall,3335,General Purpose Classroom,24,8,Wed 09:23 PM [03/29/2017],43.0846499,77.6775347
George Eastman Hall,3338,General Purpose Classroom,29,9,Wed 05:06 PM [11/15/2017],43.0846499,77.6775347
George Eastman Hall,3355,General Purpose Classroom,40,10,Fri 04:49 PM [09/01/2017],43.0846499,77.6775347
George Eastman Hall,3367,General Purpose Classroom,21,11,Mon 07:22 PM [08/14/2017],43.0846499,77.6775347
George Eastman Hall,3379,General Purpose Classroom,20,9,Thu 01:47 PM [01/25/2018],43.0846499,77.6775347
George Eastman Hall,3381,General Purpose Classroom,38,11,Mon 05:55 PM [12/11/2017],43.0846499,77.6775347
George Eastman Hall,4125,Lab,40,0,,43.0846499,77.6775347
George Eastman Hall,4130,Lab,40,0,,43.0846499,77.6775347
George Eastman Hall,4197,Lab,40,0,,43.0846499,77.6775347
George Eastman Hall,4227,Lab,20,0,,43.0846499,77.6775347
George Eastman Hall,4263,Lab,20,0,,43.0846499,77.6775347
George Eastman Hall,4287,General Purpose Classroom,35,12,Tue 07:52 PM [01/23/2018],43.0846499,77.6775347
George Eastman Hall,5th Floor Lobby,Lobby,1,0,,43.0846499,77.6775347
George Eastman Hall,6039,Conference Room,0,0,,43.0846499,77.6775347
George Eastman Hall,7000,Conference Room,20,0,,43.0846499,77.6775347
George H. Clark Gymnasium,1000,Other,,2,,43.0847139,77.6760777
George H. Clark Gymnasium,1010,Tier II Conference Room,,2,Wed 01:12 PM [01/11/2017],43.0847139,77.6760777
George H. Clark Gymnasium,1015,Tier II Conference Room,,2,Wed 01:18 PM [01/11/2017],43.0847139,77.6760777
George H. Clark Gymnasium,1050,Auditorium,300,0,,43.0847139,77.6760777
George H. Clark Gymnasium,1110,Office,,0,,43.0847139,77.6760777
George H. Clark Gymnasium,1275,Auditorium,200,0,,43.0847139,77.6760777
George H. Clark Gymnasium,1740,Conference Room,,0,,43.0847139,77.6760777
George H. Clark Gymnasium,2050 - Reading Room,Other,,5,,43.0847139,77.6760777
George H. Clark Gymnasium,2610 - Bamboo Room,Tier II Conference Room,0,6,Mon 09:57 AM [09/26/2016],43.0847139,77.6760777
George H. Clark Gymnasium,2650,Tier II Conference Room,,6,,43.0847139,77.6760777
George H. Clark Gymnasium,2740,Other,,3,Tue 11:39 AM [01/31/2017],43.0847139,77.6760777
George H. Clark Gymnasium,A650,Other,,0,,43.0847139,77.6760777
George H. Clark Gymnasium,Clark Gym,Other,,0,,43.0847139,77.6760777
George H. Clark Gymnasium,Ice Rink Lobby,Lobby,,0,,43.0847139,77.6760777
Student Alumni Union,1140,Office,0,0,,43.0838859,77.6767287
Student Alumni Union,1150,Conference Room,0,0,,43.0838859,77.6767287
Student Alumni Union,1829,Tier II Conference Room,40,10,Thu 08:10 AM [02/16/2017],43.0838859,77.6767287
Student Alumni Union,2130,Office,0,0,,43.0838859,77.6767287
Student Alumni Union,2300,Office,0,0,,43.0838859,77.6767287
Student Alumni Union,2330,Office,0,0,,43.0838859,77.6767287
Student Alumni Union,2450,Office,0,0,,43.0838859,77.6767287
Student Alumni Union,2583,Closet,0,8,,43.0838859,77.6767287
Student Alumni Union,A120,General Purpose Classroom,85,4,Tue 05:24 PM [09/12/2017],43.0838859,77.6767287
Student Alumni Union,A130,General Purpose Classroom,1,4,Tue 04:27 PM [09/12/2017],43.0838859,77.6767287
Student Alumni Union,A402,Office,0,0,,43.0838859,77.6767287
Student Alumni Union,A420,Office,0,0,,43.0838859,77.6767287
Student Alumni Union,A426,Office,0,0,,43.0838859,77.6767287
Student Alumni Union,A448,Office,0,0,,43.0838859,77.6767287
Student Alumni Union,A450,Office,0,0,,43.0838859,77.6767287
Student Alumni Union,A510,Other,0,0,,43.0838859,77.6767287
Student Alumni Union,Alumni Room,Conference Room,0,3,,43.0838859,77.6767287
Student Alumni Union,Cafeteria,Other,0,0,,43.0838859,77.6767287
Student Alumni Union,Clark A,Conference Room,40,1,,43.0838859,77.6767287
Student Alumni Union,Clark B,Conference Room,40,0,,43.0838859,77.6767287
Student Alumni Union,Clark C,Conference Room,40,0,,43.0838859,77.6767287
